Listing_ID,Title,Price,URL,Модел,Цена,Състояние,Тип,Произведено,Тип двигател,Мощност[к.с.],Скоростна кутия,Цвят,Пробег,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,
56621088,"Acura Rdx 2, 3turbo Швейцария","11 900 лв. - 6 084,37 €Не се начислява ДДС",https://www.auto.bg/obiava/56621088/acura-rdx-2-3turbo-shveytsariya,Acura Rdx,11 900 лв.,Употребяван,Джип,септември 2007 г.,Acura Rdx Бензин,243 к.с,Автоматична,Тъмно сив,242000 км,,,,,,,,,,,,,,,
49567230,Land Rover Range Rover Sport,"24 999 EUR - 48 893,79 лв.Не се начислява ДДС",https://www.auto.bg/obiava/49567230/land-rover-range-rover-sport,Land Rover Range Rover Sport,24 999 EUR,Употребяван,Джип,ноември 2016 г.,Land Rover Range Rover Sport Бензин,360 к.с,Автоматична,Бял,16500 км,,,,,,,,,,,,,,,
73878809,"Honda Cr-v ALKANTARA , 2009г.","15 900 лв. - 8 129,54 €Не се начислява ДДС",https://www.auto.bg/obiava/73878809/honda-cr-v-alkantara-2009g,Honda Cr-v,15 900 лв.,Употребяван,Джип,септември 2009 г.,Honda Cr-v Бензин,150 к.с,Ръчна,Кафяв,180000 км,,,,,,,,,,,,,,,
98209968,Mercedes-Benz GLB 250 4MATIC 6+ 1,"67 900 лв. - 34 716,72 €Цената е с включено ДДС",https://www.auto.bg/obiava/98209968/mercedes-benz-glb-250-4matic-6-1,Mercedes-Benz GLB,67 900 лв.,Употребяван,Джип,юли 2020 г.,Mercedes-Benz GLB Бензин,224 к.с,Автоматична,Сив,70109 км,,,,,,,,,,,,,,,
78062253,VW Touareg * 3.0TDI* Facelift* 240к.с.*,"15 500 лв. - 7 925,02 €Не се начислява ДДС",https://www.auto.bg/obiava/78062253/vw-touareg-3-0tdi-facelift-240k-s,VW Touareg,15 500 лв.,Употребяван,Джип,юни 2009 г.,VW Touareg Дизел,240 к.с,Автоматична,Бежов,233000 км,,,,,,,,,,,,,,,
80330214,Opel Insignia 2.0CDTI~130hp~ITALY,"8 900 лв. - 4 550,50 €Не се начислява ДДС",https://www.auto.bg/obiava/80330214/opel-insignia-2-0cdti-130hp-italy,Opel Insignia,8 900 лв.,Употребяван,Комби,януари 2011 г.,Opel Insignia Дизел,130 к.с,Ръчна,Светло сив,189000 км,,,,,,,,,,,,,,,
56428874,VW Passat * 2.0TDI* Highline* 2013г.*,"14 500 лв. - 7 413,73 €Не се начислява ДДС",https://www.auto.bg/obiava/56428874/vw-passat-2-0tdi-highline-2013g,VW Passat,14 500 лв.,Употребяван,Комби,февруари 2013 г.,VW Passat Дизел,140 к.с,Ръчна,Черен,223000 км,,,,,,,,,,,,,,,
73043530,VW Passat * B8* 2.0TDI* DSG* Сервизна История*,"19 500 лв. - 9 970,19 €Не се начислява ДДС",https://www.auto.bg/obiava/73043530/vw-passat-b8-2-0tdi-dsg-servizna-istoriya,VW Passat,19 500 лв.,Употребяван,Комби,юни 2017 г.,VW Passat Дизел,150 к.с,Автоматична,Сив,250000 км,,,,,,,,,,,,,,,
38641567,VW Tiguan 2.0TDi 4x4* DSG* XENON*,"13 800 лв. - 7 055,83 €Не се начислява ДДС",https://www.auto.bg/obiava/38641567/vw-tiguan-2-0tdi-4x4-dsg-xenon,VW Tiguan,13 800 лв.,Употребяван,Джип,октомври 2008 г.,VW Tiguan Дизел,140 к.с,Автоматична,Черен,201000 км,,,,,,,,,,,,,,,
54282993,Opel Antara 2.2 CDTI,"9 600 лв. - 4 908,40 €",https://www.auto.bg/obiava/54282993/opel-antara-2-2-cdti,Opel Antara,9 600 лв.,Употребяван,Джип,октомври 2011 г.,Opel Antara Дизел,163 к.с,Ръчна,Черен,194800 км,,,,,,,,,,,,,,,
34181538,BMW 120,"4 750 лв. - 2 428,64 €Цената е с включено ДДС",https://www.auto.bg/obiava/34181538/bmw-120,BMW 120,4 750 лв.,Употребяван,Хечбек,септември 2005 г.,BMW 120 Бензин,150 к.с,Ръчна,Сив,30000 км,,,,,,,,,,,,,,,
89631372,Mitsubishi Outlander 2.2 Di-d,"15 000 лв. - 7 669,38 €Цената е с включено ДДС",https://www.auto.bg/obiava/89631372/mitsubishi-outlander-2-2-di-d,Mitsubishi Outlander,15 000 лв.,Употребяван,Джип,декември 2010 г.,Mitsubishi Outlander Дизел,156 к.с,Автоматична,Бял,199000 км,,,,,,,,,,,,,,,
81274560,Kia Sportage Kia Sportage 1.6 CRDI Active,"40 500 лв. - 20 707,32 €Цената е с включено ДДС",https://www.auto.bg/obiava/81274560/kia-sportage-kia-sportage-1-6-crdi-active,Kia Sportage,40 500 лв.,Употребяван,Джип,март 2022 г.,Kia Sportage Хибриден,136 к.с,Автоматична,Черен,97000 км,,,,,,,,,,,,,,,
36556252,Seat Altea XL,"6 700 лв. - 3 425,66 €Цената е с включено ДДС",https://www.auto.bg/obiava/36556252/seat-altea-xl,Seat Altea,6 700 лв.,Употребяван,Миниван,август 2007 г.,Seat Altea Дизел,140 к.с,Автоматична,Бордо,295000 км,,,,,,,,,,,,,,,
13562326,Renault Megane 1.9 dci кабрио,"2 600 лв. - 1 329,36 €Цената е с включено ДДС",https://www.auto.bg/obiava/13562326/renault-megane-1-9-dci-kabrio,Renault Megane,2 600 лв.,Употребяван,Кабрио,юли 2004 г.,Renault Megane Дизел,120 к.с,Ръчна,Черен,269000 км,,,,,,,,,,,,,,,
53729304,BMW 530 3.0I ГАЗ XD,"9 599 лв. - 4 907,89 €Цената е с включено ДДС",https://www.auto.bg/obiava/53729304/bmw-530-3-0i-gaz-xd,BMW 530,9 599 лв.,Употребяван,Комби,август 2006 г.,BMW 530 Бензин,258 к.с,Автоматична,Тъмно сив,374000 км,,,,,,,,,,,,,,,
73276017,Skoda Octavia 1.4 TSI,"8 000 лв. - 4 090,34 €Не се начислява ДДС",https://www.auto.bg/obiava/73276017/skoda-octavia-1-4-tsi,Skoda Octavia,8 000 лв.,Употребяван,Седан,май 2009 г.,Skoda Octavia Бензин,122 к.с,Ръчна,Тъмно сив,171673 км,,,,,,,,,,,,,,,
20673808,Skoda Octavia 1.9 105,"4 500 лв. - 2 300,81 €Не се начислява ДДС",https://www.auto.bg/obiava/20673808/skoda-octavia-1-9-105,Skoda Octavia,4 500 лв.,Употребяван,Комби,май 2008 г.,Skoda Octavia Дизел,105 к.с,Ръчна,Сив,30000 км,,,,,,,,,,,,,,,
90238761,Honda Accord CH Type-S,"18 000 лв. - 9 203,25 €Не се начислява ДДС",https://www.auto.bg/obiava/90238761/honda-accord-ch-type-s,Honda Accord,18 000 лв.,Употребяван,Седан,септември 2009 г.,Honda Accord Бензин,201 к.с,Автоматична,Сив,207455 км,,,,,,,,,,,,,,,
66336201,Mercedes-Benz GLC 250 4MATIC/9G-TRONIC/AMG-PACK/PANO/AHK/LED/137D,"53 299 лв. - 27 251,35 €Цената е с включено ДДС",https://www.auto.bg/obiava/66336201/mercedes-benz-glc-250-4matic-9g-tronic-amg-pack-pano-ahk-led-137d,Mercedes-Benz GLC 250,53 299 лв.,Употребяван,Джип,януари 2016 г.,Mercedes-Benz GLC 250 Бензин,211 к.с,Автоматична,Тъмно сив,140000 км,,,,,,,,,,,,,,,
20131339,VW Tiguan 2.0tdi/4motion/IQ-LIGHT//DIGITAL/ГАРАНЦИОНЕН,"54 900 лв. - 28 069,92 €Цената е с включено ДДС",https://www.auto.bg/obiava/20131339/vw-tiguan-2-0tdi-4motion-iq-light-digital-garantsionen,VW Tiguan,54 900 лв.,Употребяван,Джип,януари 2021 г.,VW Tiguan Дизел,150 к.с,Автоматична,Тъмно син мет.,78500 км,,,,,,,,,,,,,,,
18577127,Audi A8 LONG/55TFSI/ГАРАНЦИЯ 5г/Matrix* B&O* HUD* МАСАЖИ*,"61 999 EUR - 121 259,50 лв.Цената е с включено ДДС",https://www.auto.bg/obiava/18577127/audi-a8-long-55tfsi-garantsiya-5g-matrix-b-o-hud-masazhi,Audi A8,61 999 EUR,Употребяван,Стреч лимузина,юли 2023 г.,Audi A8 Хибриден,340 к.с,Автоматична,Tъмно син,34400 км,,,,,,,,,,,,,,,
50425923,Audi A6 S-line/MATRIX LED/quattro/FACE,"29 999 лв. - 15 338,25 €Цената е с включено ДДС",https://www.auto.bg/obiava/50425923/audi-a6-s-line-matrix-led-quattro-face,Audi A6,29 999 лв.,Употребяван,Комби,февруари 2016 г.,Audi A6 Дизел,272 к.с,Автоматична,Бял,235600 км,,,,,,,,,,,,,,,
37126567,VW Golf Hig line,"15 600 лв. - 7 976,15 €Цената е с включено ДДС",https://www.auto.bg/obiava/37126567/vw-golf-hig-line,VW Golf,13 000 лв.,Употребяван,Седан,декември 2012 г.,VW Golf Дизел,150 к.с,Ръчна,Черен,188000 км,,,,,,,,,,,,,,,
35704925,Audi A8 2.5ТДИ,"11 лв. - 5,62 €Не се начислява ДДС",https://www.auto.bg/obiava/35704925/audi-a8-2-5tdi,Audi A8,11 лв.,Употребяван,Седан,юли 2000 г.,Audi A8 Дизел,,Ръчна,,1111 км,,,,,,,,,,,,,,,
83653342,Citroen DS3 1.6 / 156к.с / Кожа / Подгрев / Парктроник,"7 800 лв. - 3 988,08 €Не се начислява ДДС",https://www.auto.bg/obiava/83653342/citroen-ds3-1-6-156k-s-kozha-podgrev-parktronik,Citroen DS3,7 800 лв.,Употребяван,Купе,юли 2010 г.,Citroen DS3 Бензин,156 к.с,Ръчна,Тъмно сив,194000 км,,,,,,,,,,,,,,,
69559914,Honda Hr-v 2.0L SPORT* АВТО КРЕДИТ,"37 999 лв. - 19 428,58 €Не се начислява ДДС",https://www.auto.bg/obiava/69559914/honda-hr-v-2-0l-sport-avto-kredit,Honda Hr-v,37 999 лв.,Употребяван,Джип,май 2024 г.,Honda Hr-v Бензин,,Автоматична,,30360 км,,,,,,,,,,,,,,,
21895390,Toyota Avensis T25 1.8 VVTi/ГАЗ,"6 999 лв. - 3 578,53 €Не се начислява ДДС",https://www.auto.bg/obiava/21895390/toyota-avensis-t25-1-8-vvti-gaz,Toyota Avensis,6 999 лв.,Употребяван,Комби,юли 2005 г.,Toyota Avensis Бензин,129 к.с,Ръчна,Tъмно син,233000 км,,,,,,,,,,,,,,,
23733555,Opel Corsa 1.2,"1 800 лв. - 920,33 €Цената е с включено ДДС",https://www.auto.bg/obiava/23733555/opel-corsa-1-2,Opel Corsa,1 800 лв.,Употребяван,Хечбек,юли 2003 г.,Opel Corsa Бензин,75 к.с,Ръчна,Светло сив,195000 км,,,,,,,,,,,,,,,
42473683,Suzuki Swift 1.2 GLX ГАРАНЦИОННЕН,"25 790 лв. - 13 186,22 €Не се начислява ДДС",https://www.auto.bg/obiava/42473683/suzuki-swift-1-2-glx-garantsionnen,Suzuki Swift,25 790 лв.,Употребяван,Хечбек,септември 2019 г.,Suzuki Swift Бензин,83 к.с,Ръчна,Светло син,56920 км,,,,,,,,,,,,,,,
68594691,Bentley Bentayga 4.0 V8 AWD First Edition,"384 000 лв. - 196 336,08 €Цената е с включено ДДС",https://www.auto.bg/obiava/68594691/bentley-bentayga-4-0-v8-awd-first-edition,Bentley Bentayga,320 000 лв.,Употребяван,Джип,януари 2022 г.,Bentley Bentayga Бензин,549 к.с,Автоматична,Черен,115071 км,,,,,,,,,,,,,,,
54672814,Bentley Bentayga 4.0 V8 AWD First Edition,"384 000 лв. - 196 336,08 €Цената е с включено ДДС",https://www.auto.bg/obiava/54672814/bentley-bentayga-4-0-v8-awd-first-edition,Bentley Bentayga,320 000 лв.,Употребяван,Джип,януари 2022 г.,Bentley Bentayga Бензин,549 к.с,Автоматична,Черен,115071 км,,,,,,,,,,,,,,,
95185800,Audi A2 1.4TDI-КЛИМАТРОНИК-75 к.с,"3 200 лв. - 1 636,13 €Не се начислява ДДС",https://www.auto.bg/obiava/95185800/audi-a2-1-4tdi-klimatronik-75-k-s,Audi A2,3 200 лв.,Употребяван,Хечбек,май 2003 г.,Audi A2 Дизел,75 к.с,Ръчна,Черен,184000 км,,,,,,,,,,,,,,,
39898275,"Mercedes-Benz A 180 A180-W176-1, 5CDI-109PS-K9KF450/ OM 607.951","11 лв. - 5,62 €Не се начислява ДДС",https://www.auto.bg/obiava/39898275/mercedes-benz-a-180-a180-w176-1-5cdi-109ps-k9kf450-om-607-951,Mercedes-Benz A 180,11 лв.,Употребяван,Хечбек,януари 2015 г.,Mercedes-Benz A 180 Дизел,109 к.с,Ръчна,Бял,143220 км,,,,,,,,,,,,,,,
86024770,BMW X5 3.0 SD M Paket,"18 989 лв. - 9 708,92 €Цената е с включено ДДС",https://www.auto.bg/obiava/86024770/bmw-x5-3-0-sd-m-paket,BMW X5,18 989 лв.,Употребяван,Джип,август 2008 г.,BMW X5 Дизел,286 к.с,Автоматична,Сребърен,330000 км,,,,,,,,,,,,,,,
65608698,Suzuki Swace GL+  Hybrid,"52 990 лв. - 27 093,36 €Цената е с включено ДДС",https://www.auto.bg/obiava/65608698/suzuki-swace-gl-hybrid,Suzuki Swace,52 990 лв.,Употребяван,Комби,май 2025 г.,Suzuki Swace Хибриден,122 к.с,Автоматична,Светло сив,8 км,,,,,,,,,,,,,,,
21033321,Skoda Octavia 1.4G-TEC,"18 500 лв. - 9 458,90 €Цената е с включено ДДС",https://www.auto.bg/obiava/21033321/skoda-octavia-1-4g-tec,Skoda Octavia,18 500 лв.,Употребяван,Комби,август 2018 г.,Skoda Octavia Бензин,110 к.с,Автоматична,Златист,162000 км,,,,,,,,,,,,,,,
26820071,Opel Crossland X Гаранционнен! Automatic на 5 000км,"35 690 лв. - 18 248,01 €Не се начислява ДДС",https://www.auto.bg/obiava/26820071/opel-crossland-x-garantsionnen-automatic-na-5-000km,Opel Crossland X,35 690 лв.,Употребяван,Хечбек,октомври 2023 г.,Opel Crossland X Бензин,130 к.с,Автоматична,Сребърен,5630 км,,,,,,,,,,,,,,,
16318553,Audi A5,"21 900 лв. - 11 197,29 €Цената е с включено ДДС",https://www.auto.bg/obiava/16318553/audi-a5,Audi A5,21 900 лв.,Употребяван,Купе,март 2011 г.,Audi A5 Бензин,211 к.с,Ръчна,Черен,114000 км,,,,,,,,,,,,,,,
57877265,Opel Astra 1.6 CDTI,"18 790 лв. - 9 607,17 €Не се начислява ДДС",https://www.auto.bg/obiava/57877265/opel-astra-1-6-cdti,Opel Astra,18 790 лв.,Употребяван,Комби,февруари 2017 г.,Opel Astra Дизел,136 к.с,Автоматична,Сив,150223 км,,,,,,,,,,,,,,,
97500874,Fiat Croma,Цена по договаряне,https://www.auto.bg/obiava/97500874/fiat-croma,Fiat Croma,Цена по договаряне,Употребяван,Хечбек,юни 1995 г.,Fiat Croma Дизел,150 к.с,Ръчна,Вишнев,179000 км,,,,,,,,,,,,,,,
98763605,Mercedes-Benz C 63 AMG S EDITION 1,"79 895 лв. - 40 849,66 €Не се начислява ДДС",https://www.auto.bg/obiava/98763605/mercedes-benz-c-63-amg-s-edition-1,Mercedes-Benz C 63 AMG,79 895 лв.,Употребяван,Седан,май 2016 г.,Mercedes-Benz C 63 AMG Бензин,510 к.с,Автоматична,Бял,104298 км,,,,,,,,,,,,,,,
99268745,Mercedes-Benz E 53 AMG 4M+ * DISTR* 360CAM* MEMORY* BURM*,"97 800 EUR - 191 280,17 лв.Цената е с включено ДДС",https://www.auto.bg/obiava/99268745/mercedes-benz-e-53-amg-4m-distr-360cam-memory-burm,Mercedes-Benz E 53 AMG,81 500 EUR,Употребяван,Седан,ноември 2024 г.,Mercedes-Benz E 53 AMG Plug-in хибрид,449 к.с,Автоматична,Черен,13400 км,,,,,,,,,,,,,,,
73649879,Citroen C4 Гаранционен!!!,"36 390 лв. - 18 605,91 €Не се начислява ДДС",https://www.auto.bg/obiava/73649879/citroen-c4-garantsionen,Citroen C4,36 390 лв.,Употребяван,Хечбек,март 2024 г.,Citroen C4 Бензин,130 к.с,Ръчна,Сив,26500 км,,,,,,,,,,,,,,,
24472837,Audi Q7,"79 900 лв. - 40 852,22 €Цената е с включено ДДС",https://www.auto.bg/obiava/24472837/audi-q7,Audi Q7,79 900 лв.,Употребяван,Джип,август 2017 г.,Audi Q7 Дизел,272 к.с,Автоматична,Черен,134000 км,,,,,,,,,,,,,,,
62102952,Kia Optima,"25 000 лв. - 12 782,30 €Не се начислява ДДС",https://www.auto.bg/obiava/62102952/kia-optima,Kia Optima,25 000 лв.,Употребяван,Седан,март 2019 г.,Kia Optima Бензин,185 к.с,Автоматична,Бял,122000 км,,,,,,,,,,,,,,,
50911771,Audi A6 COMPETITION/20/BI-TDI,"21 499 EUR - 42 048,39 лв.Не се начислява ДДС",https://www.auto.bg/obiava/50911771/audi-a6-competition-20-bi-tdi,Audi A6,21 499 EUR,Употребяван,Комби,януари 2016 г.,Audi A6 Дизел,326 к.с,Автоматична,Черен,170565 км,,,,,,,,,,,,,,,
58714666,BMW 640 640D X DRIVE,"38 690 лв. - 19 781,88 €Не се начислява ДДС",https://www.auto.bg/obiava/58714666/bmw-640-640d-x-drive,BMW 640,38 690 лв.,Употребяван,Купе,юли 2014 г.,BMW 640 Дизел,313 к.с,Автоматична,Тъмно син мет.,164982 км,,,,,,,,,,,,,,,
11034636,Volvo Xc90 2.5Т,"33 000 лв. - 16 872,63 €Цената е с включено ДДС",https://www.auto.bg/obiava/11034636/volvo-xc90-2-5t,Volvo Xc90,33 000 лв.,Употребяван,Джип,април 2009 г.,Volvo Xc90 Бензин,209 к.с,Автоматична,Сив,374000 км,,,,,,,,,,,,,,,
88865396,Audi A6 2.8FSI,"19 665 лв. - 10 054,55 €Не се начислява ДДС",https://www.auto.bg/obiava/88865396/audi-a6-2-8fsi,Audi A6,19 665 лв.,Употребяван,Седан,юни 2011 г.,Audi A6 Бензин,204 к.с,Автоматична,Сив,162088 км,,,,,,,,,,,,,,,
57573224,Mercedes-Benz GLE 400,"105 000 лв. - 53 685,65 €Не се начислява ДДС",https://www.auto.bg/obiava/57573224/mercedes-benz-gle-400,Mercedes-Benz GLE 400,105 000 лв.,Употребяван,Джип,октомври 2020 г.,Mercedes-Benz GLE 400 Дизел,330 к.с,Автоматична,Графит,96544 км,,,,,,,,,,,,,,,
58062376,Mercedes-Benz S 500 S500 LONG/ 63 AMG/ 4MATIC/ BURMESTER,"20 000 лв. - 10 225,84 €Цената е с включено ДДС",https://www.auto.bg/obiava/58062376/mercedes-benz-s-500-s500-long-63-amg-4matic-burmester,Mercedes-Benz S 500,20 000 лв.,Употребяван,Стреч лимузина,октомври 2015 г.,Mercedes-Benz S 500 Бензин,455 к.с,Автоматична,Черен,273000 км,,,,,,,,,,,,,,,
61703539,VW Passat 2.0. TDI 190HP,"16 000 EUR - 31 293,28 лв.Не се начислява ДДС",https://www.auto.bg/obiava/61703539/vw-passat-2-0-tdi-190hp,VW Passat,16 000 EUR,Употребяван,Комби,април 2019 г.,VW Passat Дизел,190 к.с,Автоматична,Черен,187000 км,,,,,,,,,,,,,,,
50414795,Chevrolet Lacetti 1.6 ГАЗ/Бензин,"2 350 лв. - 1 201,54 €Не се начислява ДДС",https://www.auto.bg/obiava/50414795/chevrolet-lacetti-1-6-gaz-benzin,Chevrolet Lacetti,2 350 лв.,Употребяван,Хечбек,декември 2004 г.,Chevrolet Lacetti Бензин,109 к.с,Ръчна,Светло сив,258000 км,,,,,,,,,,,,,,,
87557601,Opel Vectra,"1 800 лв. - 920,33 €Не се начислява ДДС",https://www.auto.bg/obiava/87557601/opel-vectra,Opel Vectra,1 800 лв.,Употребяван,Комби,август 2000 г.,Opel Vectra Дизел,100 к.с,Ръчна,Светло сив,232000 км,,,,,,,,,,,,,,,
20351536,Mazda Demio 1.3,"2 250 лв. - 1 150,41 €Не се начислява ДДС",https://www.auto.bg/obiava/20351536/mazda-demio-1-3,Mazda Demio,2 250 лв.,Употребяван,Хечбек,декември 1999 г.,Mazda Demio Бензин,75 к.с,Ръчна,Зелен,207000 км,,,,,,,,,,,,,,,
55778018,Suzuki Swift GL+ Automatic,"14 900 лв. - 7 618,25 €Не се начислява ДДС",https://www.auto.bg/obiava/55778018/suzuki-swift-gl-automatic,Suzuki Swift,14 900 лв.,Употребяван,Хечбек,юли 2021 г.,Suzuki Swift Бензин,94 к.с,Автоматична,Сребърен,153700 км,,,,,,,,,,,,,,,
